source,reference,product_id,name,brand,price,price_cents,availability,color,image_url,product_url,category
zara,457299694,457299694,EMBROIDERED BEADED FAUX SUEDE VEST,Zara,79.9,7990,in_stock,Black,https://static.zara.net/assets/public/a789/ebd7/0d2e40cc9149/917b0e2402d9/04344621800-a1/04344621800-a1.jpg?ts=1755764886106,https://www.zara.com/us/en/embroidered-beaded-faux-suede-vest-p04344621.html,jackets
zara,457299693,457299693,EMBROIDERED BEADED FAUX SUEDE VEST,Zara,79.9,7990,in_stock,Tobacco Brown,https://static.zara.net/assets/public/cfed/059e/590d43abb57d/7e153d207264/04344621755-a1/04344621755-a1.jpg?ts=1755764886018,https://www.zara.com/us/en/embroidered-beaded-faux-suede-vest-p04344621.html,jackets
zara,459927924,459927924,ZIPPERED JACKET KATE MOSS X ZARA,Zara,129.0,12900,in_stock,Black,https://static.zara.net/assets/public/ed21/11e7/17b4484aa428/417ae652cca5/T0609820001-p/T0609820001-p.jpg?ts=1749108345358,https://www.zara.com/us/en/zippered-jacket-kate-moss-x-zara-p06840089.html,jackets
zara,452748320,452748320,EMBROIDERED CAPE JACKET,Zara,179.0,17900,in_stock,Black,https://static.zara.net/assets/public/96e7/8523/5b514d5b9b03/8bf548648a4f/06895912800-a1/06895912800-a1.jpg?ts=1756398078270,https://www.zara.com/us/en/embroidered-cape-jacket-p06895912.html,jackets
zara,452748320,452748320,EMBROIDERED CAPE JACKET,Zara,179.0,17900,in_stock,Black,https://static.zara.net/assets/public/bf8e/fadf/e80b44048361/1ee1e53225ba/06895912800-a4/06895912800-a4.jpg?ts=1756398078279,https://www.zara.com/us/en/embroidered-cape-jacket-p06895912.html,jackets
zara,482423476,482423476,ZW COLLECTION LIMITED EDITION 100% SUEDE OVERSIZED JACKET,Zara,459.0,45900,in_stock,Black,https://static.zara.net/assets/public/7248/8b8d/8ab54d739512/e678cb790c6b/01966241800-p/01966241800-p.jpg?ts=1754498539181,https://www.zara.com/us/en/zw-collection-limited-edition-100-suede-oversized-jacket-p01966241.html,jackets
zara,452696742,452696742,ZW COLLECTION LIMITED EDITION OVERSIZED SUEDE JACKET,Zara,459.0,45900,in_stock,Brown,https://static.zara.net/assets/public/eae6/6e4f/69ac4e02bc0d/6c369303b8a7/01966244700-a1/01966244700-a1.jpg?ts=1753184912875,https://www.zara.com/us/en/zw-collection-limited-edition-oversized-suede-jacket-p01966244.html,jackets
zara,480584512,480584512,PUFFED BOMBER JACKET ZW COLLECTION,Zara,129.0,12900,in_stock,Khaki marl,https://static.zara.net/assets/public/0430/e55f/87874edea4ef/5775b4109c0f/02814404523-p/02814404523-p.jpg?ts=1753958797869,https://www.zara.com/us/en/puffed-bomber-jacket-zw-collection-p02814404.html,jackets
zara,459530042,459530042,ZW COLLECTION VOLUME VEST,Zara,99.9,9990,in_stock,taupe brown,https://static.zara.net/assets/public/94f9/4346/59804dae903d/873122eeab7d/08200055707-p/08200055707-p.jpg?ts=1753800450112,https://www.zara.com/us/en/zw-collection-volume-vest-p08200055.html,jackets
zara,452697119,452697119,100% SUEDE OVERSIZED JACKET ZW COLLECTION LIMITED EDITION,Zara,419.0,41900,in_stock,Light khaki,https://static.zara.net/assets/public/22f3/b83c/25304d139a09/abb90b48cf7a/01966240506-a1/01966240506-a1.jpg?ts=1756110144227,https://www.zara.com/us/en/100-suede-oversized-jacket-zw-collection-limited-edition-p01966240.html,jackets
zara,485804188,485804188,ZW COLLECTION POCKET JACKET,Zara,129.0,12900,in_stock,Beige / Green,https://static.zara.net/assets/public/853f/018f/dd1d4b90a265/ce4a2990d616/08042209714-a1/08042209714-a1.jpg?ts=1756399368051,https://www.zara.com/us/en/zw-collection-pocket-jacket-p08042209.html,jackets
zara,453770960,453770960,PUFFED BOMBER JACKET ZW COLLECTION,Zara,129.0,12900,in_stock,Khaki marl,https://static.zara.net/assets/public/9501/f862/18634a5bae1c/feb7ffca8108/02814404523-a2/02814404523-a2.jpg?ts=1749463146679,https://www.zara.com/us/en/puffed-bomber-jacket-zw-collection-p02814404.html,jackets
zara,463948208,463948208,ZIPPERED JACKET KATE MOSS X ZARA,Zara,129.0,12900,in_stock,Black,https://static.zara.net/assets/public/0302/5839/266e4e60895b/404984921ea8/06840089800-ult21/06840089800-ult21.jpg?ts=1749203064274,https://www.zara.com/us/en/zippered-jacket-kate-moss-x-zara-p06840089.html,jackets
zara,468863875,468863875,100% SUEDE LEATHER JACKET ZW COLLECTION LIMITED EDITION,Zara,359.0,35900,in_stock,Wine,https://static.zara.net/assets/public/5a9c/9394/0737403ca879/9eeb5908002f/05129041660-p/05129041660-p.jpg?ts=1750682534721,https://www.zara.com/us/en/100-suede-leather-jacket-zw-collection-limited-edition-p05129041.html,jackets
zara,463363724,463363724,TRF DENIM JACKET,Zara,79.9,7990,in_stock,Blue,https://static.zara.net/assets/public/dd40/8558/3cf14d148e85/7dccbbbf9130/05252277400-a1/05252277400-a1.jpg?ts=1756461251254,https://www.zara.com/us/en/trf-denim-jacket-p05252277.html,jackets
zara,463738975,463738975,TRF DENIM SHORT TRENCH COAT,Zara,89.9,8990,in_stock,Dark indigo,https://static.zara.net/assets/public/fe22/c079/5b2a49b8904b/0556251e48c9/04470273443-a1/04470273443-a1.jpg?ts=1758269225595,https://www.zara.com/us/en/trf-denim-short-trench-coat-p04470273.html,jackets
zara,467647098,467647098,LINEN SAFARI TOP,Zara,49.9,4990,in_stock,Brown,https://static.zara.net/assets/public/da90/abc3/9d684aedaf90/ccc4b705ad46/08565385700-p/08565385700-p.jpg?ts=1752843302508,https://www.zara.com/us/en/linen-safari-top-p08565385.html,jackets
zara,467647098,467647098,LINEN SAFARI TOP,Zara,49.9,4990,in_stock,Brown,https://static.zara.net/assets/public/8003/8c8f/afc14250b2a9/6591ffc5d9a1/08565385700-a1/08565385700-a1.jpg?ts=1752843302792,https://www.zara.com/us/en/linen-safari-top-p08565385.html,jackets
zara,494621463,494621463,TRF PLEATED SEAM DENIM JACKET,Zara,79.9,7990,in_stock,Dark brown,https://static.zara.net/assets/public/45b4/3ed4/7f724ef98600/59f91467fe34/01300870716-p/01300870716-p.jpg?ts=1760628588178,https://www.zara.com/us/en/trf-pleated-seam-denim-jacket-p01300870.html,jackets
zara,487481083,487481083,TRF PLEATED SEAM DENIM JACKET,Zara,79.9,7990,in_stock,Dark brown,https://static.zara.net/assets/public/6212/f1e8/951f4367a791/4d148b63952b/01300870716-ult24/01300870716-ult24.jpg?ts=1760603536234,https://www.zara.com/us/en/trf-pleated-seam-denim-jacket-p01300870.html,jackets
zara,494621320,494621320,100% SUEDE LEATHER JACKET,Zara,269.0,26900,in_stock,Burnt orange,https://static.zara.net/assets/public/ee41/d7de/fcf14a49b40a/8fa4fdafef73/04341777614-p/04341777614-p.jpg?ts=1760628699831,https://www.zara.com/us/en/100-suede-leather-jacket-p04341777.html,jackets
zara,477858257,477858257,100% SUEDE LEATHER JACKET,Zara,269.0,26900,in_stock,Burnt orange,https://static.zara.net/assets/public/0833/1762/f0f04c0d868e/fd9ee06ef965/04341777614-ult24/04341777614-ult24.jpg?ts=1760603534540,https://www.zara.com/us/en/100-suede-leather-jacket-p04341777.html,jackets
zara,468863873,468863873,ZW COLLECTION LIMITED EDITION 100% SUEDE JACKET,Zara,459.0,45900,in_stock,Butter,https://static.zara.net/assets/public/79f4/6476/b3974e36b0be/4b56fecae590/02521043725-p/02521043725-p.jpg?ts=1750682534609,https://www.zara.com/us/en/zw-collection-limited-edition-100-suede-jacket-p02521043.html,jackets
zara,468863872,468863872,ZW COLLECTION LIMITED EDITION 100% SUEDE OVERSHIRT,Zara,359.0,35900,in_stock,Brown,https://static.zara.net/assets/public/d863/8c21/3e7447b2a897/9b9cc4104b44/01966047700-p/01966047700-p.jpg?ts=1750691820941,https://www.zara.com/us/en/zw-collection-limited-edition-100-suede-overshirt-p01966047.html,jackets
zara,458113724,458113724,ZW COLLECTION POCKET OVERSHIRT,Zara,69.9,6990,in_stock,Light yellow,https://static.zara.net/assets/public/6d3e/693c/08f742b395ac/f6d28c61573e/06786241306-a3/06786241306-a3.jpg?ts=1752582669263,https://www.zara.com/us/en/zw-collection-pocket-overshirt-p06786241.html,jackets
zara,454393325,454393325,ZW COLLECTION POCKET OVERSHIRT,Zara,69.9,6990,in_stock,Light blue,https://static.zara.net/assets/public/c118/93c1/8a0a41c4ab32/41e2178d4433/06786241406-p/06786241406-p.jpg?ts=1752582673058,https://www.zara.com/us/en/zw-collection-pocket-overshirt-p06786241.html,jackets
zara,493315501,493315501,SEQUIN VOLUME SLEEVE JACKET,Zara,119.0,11900,coming_soon,Black,https://static.zara.net/assets/public/73c8/9b31/d0a749fd9e55/82dcbc1e4648/09822807800-p/09822807800-p.jpg?ts=1762524868415,https://www.zara.com/us/en/full-sleeve-sequin-jacket-p09822807.html,jackets
zara,452717144,452717144,ZW COLLECTION CONTRAST EMBROIDERED VEST,Zara,99.9,9990,in_stock,Ocher,https://static.zara.net/assets/public/d6e3/08e8/8fb141acb8e3/3533440743ef/06895278703-a1/06895278703-a1.jpg?ts=1755076029349,https://www.zara.com/us/en/zw-collection-contrast-embroidered-vest-p06895278.html,jackets
zara,453513838,453513838,EMBROIDERED BELTED VEST ZW COLLECTION,Zara,149.0,14900,in_stock,Mid-gray,https://static.zara.net/assets/public/1250/0e27/22914c709bf5/6428cf23c3c3/06895286809-p/06895286809-p.jpg?ts=1758125780960,https://www.zara.com/us/en/embroidered-belted-vest-zw-collection-p06895286.html,jackets
zara,463538923,463538923,100% SUEDE OVERSIZE BLAZER ZW COLLECTION LIMITED EDITION,Zara,359.0,35900,in_stock,taupe brown,https://static.zara.net/assets/public/17ce/a036/60714df48863/039a5889759b/01966050707-a1/01966050707-a1.jpg?ts=1747306788706,https://www.zara.com/us/en/100-suede-oversize-blazer-zw-collection-limited-edition-p01966050.html,jackets
zara,484161512,484161512,100% SUEDE LEATHER JACKET ZW COLLECTION LIMITED EDITION,Zara,359.0,35900,in_stock,Wine,https://static.zara.net/assets/public/e128/6753/75294781b56e/72f5aecd5f1c/05129041660-p/05129041660-p.jpg?ts=1738242535883,https://www.zara.com/us/en/100-suede-leather-jacket-zw-collection-limited-edition-p05129041.html,jackets
zara,494288530,494288530,SOFT BOMBER JACKET,Zara,59.9,5990,in_stock,Gray,https://static.zara.net/assets/public/cf55/d204/aac54f07ba5e/feb5d9c4f6f6/03046264802-p/03046264802-p.jpg?ts=1757084874332,https://www.zara.com/us/en/soft-bomber-jacket-p03046264.html,jackets
zara,494288530,494288530,SOFT BOMBER JACKET,Zara,59.9,5990,in_stock,Gray,https://static.zara.net/assets/public/3ac7/2123/30cf41748439/ed6c934821d3/03046264802-a1/03046264802-a1.jpg?ts=1757084874179,https://www.zara.com/us/en/soft-bomber-jacket-p03046264.html,jackets
zara,494220936,494220936,EMBROIDERED FLORAL FRINGED KIMONO,Zara,319.0,31900,in_stock,Black,https://static.zara.net/assets/public/d72e/07b3/81ce46e7b4a3/e275d5e8702c/07521213800-1-p/07521213800-1-p.jpg?ts=1760442052776,https://www.zara.com/us/en/embroidered-floral-fringed-kimono-p07521213.html,jackets
zara,464544029,464544029,BEADED EMBROIDERED VEST,Zara,79.9,7990,in_stock,Purple,https://static.zara.net/assets/public/d2b4/c38b/562b4162b2e9/85e9a464c0ec/05063834611-p/05063834611-p.jpg?ts=1757511650098,https://www.zara.com/us/en/beaded-embroidered-vest-p05063834.html,jackets
zara,453427403,453427403,EMBROIDERED FLORAL FRINGED KIMONO,Zara,319.0,31900,in_stock,Black,https://static.zara.net/assets/public/a0fb/7064/6aac4932b4e1/edf46165a90d/07521213800-p/07521213800-p.jpg?ts=1760436245258,https://www.zara.com/us/en/embroidered-floral-fringed-kimono-p07521213.html,jackets
zara,453474940,453474940,ADJUSTABLE FLOWY VEST,Zara,49.9,4990,in_stock,Ice,https://static.zara.net/assets/public/4e09/19b6/ffe44961b4b9/14c7828b1a13/05427716805-e1/05427716805-e1.jpg?ts=1752066879545,https://www.zara.com/us/en/adjustable-flowy-vest-p05427716.html,jackets
zara,454920406,454920406,ADJUSTABLE FLOWY VEST,Zara,49.9,4990,in_stock,Dark olive,https://static.zara.net/assets/public/5192/815a/c9c04241b188/1e950ea00431/05427716528-e1/05427716528-e1.jpg?ts=1752066893780,https://www.zara.com/us/en/adjustable-flowy-vest-p05427716.html,jackets
zara,485570421,485570421,100% SUEDE OVERSIZED JACKET ZW COLLECTION LIMITED EDITION,Zara,419.0,41900,in_stock,Light khaki,https://static.zara.net/assets/public/ab22/5c71/520340969ff1/543fd36d300c/01966240506-a1/01966240506-a1.jpg?ts=1756292618128,https://www.zara.com/us/en/100-suede-oversized-jacket-zw-collection-limited-edition-p01966240.html,jackets
zara,485570421,485570421,100% SUEDE OVERSIZED JACKET ZW COLLECTION LIMITED EDITION,Zara,419.0,41900,in_stock,Light khaki,https://static.zara.net/assets/public/e56b/2b85/84434e24b2cd/4c59508f61d4/01966240506-a2/01966240506-a2.jpg?ts=1756292617352,https://www.zara.com/us/en/100-suede-oversized-jacket-zw-collection-limited-edition-p01966240.html,jackets
